,Title,Text,Source,URL,Label
0,"Kunjungi TC Timnas U-20, Kluivert Ajak Indra Sjafri Berdiskusi","Pelatih baru Timnas Indonesia, Patrick Kluivert, meninjau pemusatan latihan Timnas U-20. Meneer Belanda itu mengajak Indra Sjafri berdiskusi.

Sejumlah agenda dijalani Kluivert, Senin (13/1/2025). Selain bertemu dengan Menpora, Dito Ariotedjo, dia juga menyambangi latihan Timnas U-20.

Garuda Muda saat ini sedang mempersiapkan diri untuk berlaga di Piala Asia U-20 2025. Ajang itu akan berlangsung di China pada 12 Februari sampai 1 Maret 2025.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Indonesia ada di Grup C bersama Uzbekistan, Yaman, dan Iran. Target Tinggi dipasang oleh PSSI untuk Jens Raven cs, lolos ke Piala Dunia U-20 tahun ini alias harus menembus posisi empat besar.

Dari akun Instagram resmi Timnas Indonesia, @timnasindonesia, dibagikan momen-momen Kluivert berinteraksi dengan Timnas U-20.

ADVERTISEMENT

""Coach Patrick Kluivert dan Denny Landzaat berdiskusi dengan coach Indra Sjafri dan Timnas U-20 kita di Stadion Madya, Senayan,"" kata keterangan unggahan foto-foto itu.

Beberapa pemain Timnas U-20, seperti Jens Raven, juga bersalaman dengan Kluivert. Tak lupa, ada foto bersama seluruh tim dengan eks striker Timnas Belanda itu.

Setelah diperkenalkan ke publik dan menjalani beberapa rangkaian acara, Kluivert akan segera kembali ke Belanda. Kini, dia mempunyai PR pertama menyusun staf pelatih yang akan bertugas di Timnas Indonesia.

Simak juga video: Ini Dia Target Realistis Timnas Di Bawah Kluivert!

[Gambas:Video 20detik]





",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
1,Kisah Marc Klok Pernah Tetanggaan dengan Patrick Kluivert,"Marc Klok berbicara soal perekrutan Patrick Kluivert sebagai pelatih Timnas Indonesia. Dia rupanya pernah menjadi tetangga legenda Barcelona itu di Belanda.

Kluivert resmi menjadi pelatih Timnas Indonesia menggantikan Shin Tae-yong. Dia dikontrak PSSI selama dua tahun dengan opsi perpanjangan dua tahun.

Penunjukkan Kluivert sebagai pelatih Indonesia sempat menimbulkan pro dan kontra. Tak sedikit yang mempertanyakan keputusan itu, mengingat Shin Tae-yong sudah membawa Indonesia ke putaran ketiga kualifikasi Piala Dunia 2026 zona Asia.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Timnas Indonesia bahkan masih punya peluang besar ke Piala Dunia 2026. Garuda berada di urutan ketiga klasemen Grup C dengan 6 poin, hanya berjarak satu angka dari Australia di atasnya.

Marc Klok jadi salah satu yang menyambut positif kedatangan Patrick Kluivert di Indonesia. Menurutnya pria 48 tahun itu patut dihormati karena punya jejak emas sebagai pemain di dunia sepakbola.

ADVERTISEMENT

Klok bahkan kenal Kluivert semasa masih di Belanda. Pemain naturalisasi ini rupanya bertetangga dengan mantan pelatih Timnas Curacao itu.

""Dulu dia tetangga saya di Amsterdam-Noord. Ibu kami juga bertetangga. Saya menontonnya mencetak gol di TV pada final Liga Champions,"" kata Klok, dilansir dari media Belanda De Volkskrant.

""Sebagai pelatih, saya tidak begitu mengenalnya, meskipun saya tahu dari anak-anak yang bermain di bawahnya untuk Curacao bahwa dia orang baik yang cocok dengan kelompok itu,"" gelandang Persib Bandung itu menambahkan.

""Saya ingin membantu. Saya kenal orang-orangnya, bahasanya, pemain Indonesianya, orang-orang di asosiasi itu. Mungkin saya bisa menjadi jembatannya,"" ujarnya.

Tonton juga Video: Gaya Patrick Kluivert Pakai Peci Sambil Pamer Jersey Timnas Indonesia

[Gambas:Video 20detik]



Tonton Video: Gaya Patrick Kluivert Pakai Peci Sambil Pamer Jersey Timnas Indonesia

[Gambas:Video 20detik]





",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
2,Shin Tae-yong Buka Suara Setelah Didepak dari Timnas Indonesia,"Shin Tae-yong akhirnya buka suara setelah didepak Timnas Indonesia. STY berterima kasih kepada PSSI dan doakan yang terbaik buat Garuda.

Senin (6/1) kemarin, PSSI mendepak Shin Tae-yong dari jabatannya sebagai pelatih Timnas Indonesia. Posisi Shin digantikan oleh Patrick Kluivert.

Shin Tae-yong sudah mengemban tugas sebagai pelatih Timnas Indonesia sejak tahun 2020. Beberapa prestasi ditorehkannya seperti membawa Timnas Indonesia tembus ke Piala Asia 2023, semifinalis Piala Asia U-23, serta membawa Garuda ke ronde ketiga Kualifikasi Piala Dunia 2026.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Shin Tae-yong akhirnya buka suara lewat media sosial pribadinya. STY berterima kasih kepada PSSI, khususnya Erick Thohir sebagai Ketua Umum.

STY turut mendoakan yang terbaik buat Timnas Indonesia. Harapannya jelas, pria asal Korea Selatan itu mau Rizky Ridho dkk tembus ke Piala Dunia 2026!

ADVERTISEMENT

""Pertama-tama saya ingin mengucapkan terima kasih kepada Bapak Erick Thohir, Ketua Umum PSSI, yang telah memberikan dukungan yang sangat besar kepada tim Indonesia kita di posisi ini. Kalau bukan karena Bapak Ketua Umum, kita tidak akan pernah mencapai posisi seperti sekarang ini,"" tulisnya.

""Dan saya ingin mengucapkan terima kasih kepada PSSI. Terima kasih banyak atas bantuan dan dukungan yang terus diberikan,""

""Saya juga ingin mengucapkan terima kasih kepada tim pelatih kami. Banyak situasi yang sulit dan berat, tetapi saya tahu bahwa saya selalu bekerja sama dengan para pemain untuk mendapatkan hasil yang baik,""

""Terima kasih dan penghargaan yang sebesar-besarnya kepada para pemain. Kita harus lolos ke Piala Dunia 2026. Harapan saya, para pemain bisa tampil di panggung Piala Dunia,""

""Terakhir, saya ingin menyampaikan rasa terima kasih yang sebesar-besarnya kepada masyarakat Indonesia yang telah mencintai dan mendukung saya. Saya akan selalu mengingat kehangatan dan dukungan yang Anda kirimkan kepada saya,"" tutupnya.

[Gambas:Instagram]





",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
3,Timnas U-20 Asuhan Indra Sjafri Akan Ikuti Filosofi Patrick Kluivert?,"Pelatih Timnas Indonesia U-20 Indra Sjafri angkat bicara soal potensi perubahan filosofi sepakbola Indonesia termasuk timnya setelah kehadiran Patrick Kluivert.

Patrick Kluivert yang belum lama ini ditunjuk menjadi Pelatih Timnas Indonesia diyakini akan mencoba menerapkan filosofinya di sepakbola Indonesia. Hal itu juga akan mengubah gaya main hingga taktikal Timnas Indonesia hingga timnas berbagai kelompok usia.

Disinggung mengenai hal tersebut, Indra Sjafri membuka akan membuka kemungkinan itu. Kebetulan Indra Sjafri sudah bertemu Patrick Kluivert yang mendatangi latihan Timnas U-20 di Stadion Madya, Jakarta, Selasa (14/1/2025).

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Itu masih harus kami tunggu. Ini kan dia (Kluivert) belum mulai bekerja, kami menunggu. Makanya dalam konteks itu saya punya kewajiban untuk memberikan masukkan karena memang filosofi sepakbola (Filanesia) itu yang akan memandu,"" kata Indra Sjafri kepada wartawan, Rabu (15/1).

""Karena menurut saya dengan melihat anak (pemain) Indonesia, saya sempat bicara kemarin dengan dia (Kluivert), anak Indonesia akan nyaman bermain dengan cara Indonesia, dan dia mengamini. Orang Belanda akan nyaman main dengan cara Belanda,"" ujarnya menambahkan.

ADVERTISEMENT

Indra Sjafri mengambil contoh soal anggapan kalau passing-passing pemain Indonesia terbilang. Tapi di sisi lain, Indonesia bisa menang 2-1 atas Argentina di turnamen Seoul Earth On Us Cup 2024.

Singkatnya setiap filosofi memiliki kelebihan dan kekurangannya masing-masing. Untuk itu Indra Sjafri mengisyaratkan untuk mengombinasikan gaya sepakbola Indonesia dan Belanda untuk saling melengkapi.

""Passing anak Indonesia akan jelek, kalau dimainkan dengan game plan yang tidak tepat. Setuju tidak?"" Oleh sebab itu, saya bilang ayo maksimalkan potensi yang ada. Jangan mengubah potensi, karena tidak satu pelatih itu bisa jadi tukang sulap,"" ucap Indra Sjafri.

""Apalagi tim kita diperkuat dengan potensi-potensi pemain keturunan, yang saya pikir sudah sangat luar biasa. Kombinasi keturunan dengan lokal inilah yang harus bersinergi. Yang harus bahu-membahu untuk bisa sukses,"" tutur pelatih asal Sumatra Barat itu.",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
4,"Piala Asia U-20, Kesempatan Ketiga Indra Sjafri ke Piala Dunia U-20","Piala Asia U-20 2025 menjadi kesempatan ketiga buat Indra Sjafri untuk meloloskan Indonesia ke Piala Dunia U-20. Ia sebelumnya gagal dalam dua percobaan.

Indra Sjafri akan memimpin Timnas Indonesia U-20 di Piala Asia U-20 yang akan digelar di China pada 12 Februari - 1 Maret 2025. Tim-tim empat besar atau semifinalis akan mendapatkan tiket ke Piala Dunia U-20 2025 yang akan digelar di Chile.

Sebelum ini, Indra Sjafri sudah pernah memimpin Timnas U-20 (sebelumnya U-19) di Piala Asia dalam dua kesempatan yakni edisi 2014 dan 2018. Pada Piala Asia U-19 2014 Indonesia gagal karena hanya menjadi juru kunci Grup B, lalu pada 2018 terhenti langkahnya di perempat final.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Piala Asia U-19 2018 Indonesia tinggal selangkah lagi untuk meraih tiket Piala Dunia U-20. Bermain sebagai tuan rumah, Indonesia U-19 dikalahkan Jepang U-19 yang diperkuat Takefusa Kubo Cs dengan skor 0-2.

""Target saya pribadi, karena ini sudah yang ketiga kali, mudah-mudahan Tuhan mengamini doa-doa saya dan untuk ketiga kali ini kita bisa lolos ke Piala Dunia,"" kata Indra Sjafri kepada wartawan.

ADVERTISEMENT

Untuk mewujudkan impian itu, Timnas Indonesia U-20 harus melewati hadangan Uzbekistan, Iran, dan Yaman di fase grup. Kualitas lawan Indonesia di fase grup terbilang berat dengan Uzbekistan berstatus juara bertahan, Iran melaju ke perempat final, sementara Yaman absen pada edisi 2023.

""Iya enggak ada masalah ya, kan mereka juga memikirkan kita kan. Oleh sebab itu bagaimana caranya kami persiapkan dengan baik, memilih pemain yang terbaik,"" ujar Indra Sjafri soal persaingan berat di fase grup Piala Asia U-20.

""Oleh sebab itu kepada staf pelatih saya bilang supaya jangan ada dusta di antara kita,"" ucapnya.",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
5,"Borneo FC Pecat Pieter Huistra, Pelatih Spanyol Datang","Borneo FC menyudahi kerja sama dengan Pieter Huistra. Hasil buruk yang diraih Pesut Etam menjadi penyebabnya.

Di Liga 1, Borneo FC sedang dalam laju buruk. Dalam tiga pertandingan terakhir, tim kebanggaan publik Samarinda itu selalu kalah.

Laju buruk Borneo FC dimulai saat takluk dari Persebaya Surabaya pada 20 Desember 2024. Setelah itu, Borneo FC kalah dari Persik Kediri dan Semen Padang.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Kekalahan dari Persik dan Kabau Sirah ditelan Borneo FC saat berlaga di kandang. Oleh karena itu, manajemen tim langsung memecat pelatih asal Belanda itu.

""Hasil evaluasi menyeluruh, Borneo FC dan Pieter Huistra sepakat untuk mengakhiri kerja sama. Hal ini terkait dengan rentetan hasil buruk yang diterima tim dalam beberapa pertandingan terakhir,"" kata pernyataan resmi Borneo FC di situs resmi klub.

ADVERTISEMENT

""Selama melatih Borneo FC, Pieter Huistra telah memimpin 72 pertandingan, meraih 38 kemenangan, 15 hasil imbang, dan 19 kekalahan. Kami menghargai kontribusinya, dan keputusan ini diambil dengan profesionalitas demi kepentingan tim,"" demikian pernyataan manajemen Borneo FC.

Dengan rentetan hasil buruk itu, Borneo FC kini menduduki posisi ke-10 di klasemen Liga 1. Mereka mengumpulkan 26 angka hasil 18 kali bermain.

Untuk putaran kedua, Borneo FC sudah mendatangkan beberapa pemain. Ricky Cawor dan Kenzo Nambu yang digaet.

Untuk menggantikan Huistra, Borneo FC sudah menunjuk pelatih baru. Joaquin Gomes, pelatih asal Spanyol, yang dipilih menjadi juru taktik anyar di sisa Liga 1.",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
6,Latihan Perdana Timnas Indonesia Bersama Kluivert Digelar di Australia,"Ketua Umum PSSI Erick Thohir mengatakan latihan perdana Timnas Indonesia bersama Patrick Kluivert akan digelar di Australia. Latihan perdana dilakukan jelang melawan Australia di Kualifikasi Piala Dunia 2026.

Indonesia diketahui masih menyisakan empat laga melawan Australia, Bahrain, China, dan Jepang di putaran ketiga kualifikasi Piala Dunia 2026 zona Asia.

Garuda akan bertandang ke Australia pada 20 Maret 2025. Laga akan bergulir Sydney Football Stadium, Sydney. Setelah itu, Timnas Indonesia menjalani laga kandang di Stadion Utama Gelora Bung Karno (GBK) melawan Bahrain pada lima hari berikutnya.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Setelah itu, Timnas Indonesia akan melanjutkan dua pertandingan selanjutnya pada 5 Juni melawan China di SU GBK. Kemudian bertandang ke Suita City Football Stadium melawan Jepang pada 10 Juni.

""Nanti Februari (Patrick Kluivert) baru datang, latihan perdana pasti di sana dong, kan di Australia latihan perdananya,"" kata Erick dalam jumpa persnya di Kantor Kemenpora, Senin (13/1/2025).

ADVERTISEMENT

Kans untuk melakoni latihan secara full besar terjadi karena beberapa pemain yang merumput di Eropa masih bertanding hingga 16 Maret.

""Tentu banyak PR (Pekerjaan Rumah) yang harus dilakukan oleh tim kepelatihan. Salah satunya tadi disampaikan oleh Pak Menpora, mereka juga terus scouting pemain lokal, salah satunya U-20 yang hari ini sedang latihan di Madya dengan coach Indra Sjafri,"" ujar Erick.

""Mereka (Patrick Kluivert Cs) akan kembali lagi di awal Februari untuk memastikan juga memantau para pemain Timnas yang tampil di klubnya masing-masing. Kalau tidak salah 8 Februari ada laga Dewa vs Persija, di mana 5 pemain tim nasional ada di situ, 3 pemain Persija, 2 pemain Dewa, ingin dipantau langsung sekalian lihat infrastruktur dan pemain potensial lainnya.""

""Tadi pagi Patrick juga sudah lihat GBK, fitness center, lalu dia juga ketemu tim manajemen Timmas, bukan tim kepelatihan, tapi tim supporting system Timnas. Karena kan ada pembicaraan misalnya apakah setelah bertanding melawan Australia tanggal 20 Maret langsung kita kembali.""

""Ada enggak ketersediaan pesawat terbangnya. Lalu pemain dari Eropa akan berkumpul dulu di Jakarta atau langsung ke Australia karena sebagian besar tanggal 16 Maret mereka masih tanding.""

""Ditambah perjalanan satu setengah hari sudah sampai ke Australia, atau ke Jakarta tanggal 17 dan 18 tentu pemain punya kelelahan. Nah hal-hal seperti ini sangat detail. Kami intinya dari PSSI dan Kemenpora mensupport bagaimana misi ke Piala Dunia kita jaga. Jadi itu komitmen kita sama-sama,"" ujar Menteri BUMN tersebut.",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
7,Nilai Pasar Jay Idzes Naik Terus nih,"Jay Idzes terus tampil starter bersama Venezia di Liga Italia. Sang bek tengah Indonesia itu terus naik nilai pasarnya, terakhir di angka 3 juta Euro.

Jay Idzes sudah mencatatkan 18 penampilan di Liga Italia dengan 1.598 menit bermain. Cuma dua kali Idzes absen.

Jay Idzes pun selalu bermain penuh 90 menit. Satu gol sudah dicetaknya ke gawang Juventus.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

FootyStats melansir statistik Idzes sejauh ini. Pemain berusia 24 tahun itu catatkan total 24 tekel, 14 intersep, 12 blok, dan 66 sapuan.

Idzes juga cukup tangguh dalam berduel. Dari total 138 kali, Idzes menangi 63 kali duel plus ada 33 duel udara yang sukses dimenanginya.

ADVERTISEMENT

Jay Idzes (kiri) saat berduel dengan Romelu Lukaku (Foto: Getty Images)

Transfermarkt melansir, Jay Idzes terus alami peningkatan market value alias nilai pasar. Terbaru per 18 Desember 2024, nilai pasar Idzes ada di angka 3 juta Euro atau setara Rp 50 miliar!

Sejak gabung ke Venezia di musim panas 2023, Idzes mulanya punya nilai pasar 900 ribu Euro. Angkanya terus naik ke 1,4 juta Euro, ke 2,5 juta Euro, kini 3 juta Euro.

Nilai pasar adalah perkiraan harga jual si pemain yang berdasarkan performa di lapangan. Andai si pemain terus tampil bagus dan bebas dari cedera, harganya bisa terus naik. Sebaliknya, jika si pemain tampil mandek dan dihantam badai cedera maka harganya bisa turun.

Jay Idzes merupakan pemain keenam dengan nilai pasar tertinggi di Venezia. Dirinya turut masuk tiga besar pemain Timnas Indonesia dengan nilai pasar tertinggi.

Simak juga Video Pesan Jay Idzes untuk STY: Terima Kasih, Kita Sudah Menulis Sejarah

[Gambas:Video 20detik]",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
8,"Dijamu Persebaya, Malut Berharap ke Lima Pemain Asing Baru","Malut United akan dijamu Persebaya Surabaya pada pekan ke-19 Liga 1 2024/25. Laskar Kie Raha berharap pada lima pemain asing yang baru direkrut.

Tim asuhan Imran Nahumarury melakukan banyak perubahan dalam komposisi tim untuk putaran kedua Liga 1. Sejumlah lima pemain asing dilepas dan digantikan lima pemain baru.

JuniorBrandao, JonathanBustos, SonyNorde,ChechuMeneses, dan WagnerAugusto aliasDida adalah deretan pemain asing yang didatangkan Malut United untuk tampil di putaran kedua.'

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Imran berharap para pemain tersebut bisa menunjukkan hasil dari proses adaptasi dengan baik saat bersua tuan rumah Persebaya di Stadion Gelora Bung Tomo, Jumat (27/1/2025), pukul 15.30 WIB.

""Para pemain asing baru sangat bekerja keras dan termotivasi untuk cepat beradaptasi. Semoga mereka bisa menerapkan strategi yang dipersiapkan dengan baik,"" kata Imran, dalam pernyataan yang dirilis Malut.

ADVERTISEMENT

Saat ini Malut tengah berupaya bangkit setelah menelan kekalahan dalam dua pertandingan terakhir. Manahati Lestusen Cs kalah 0-1 dari Persija Jakarta dan juga takluk 0-1 dari Madura United dalam dua laga kandang.

Di sisi lain Imran menilai Persebaya akan tetap menjadi tim kuat meski tanpa kehadiran beberapa pemain. Gelandang Persebaya, Francisco Rivera kemungkinan tidak bisa tampil karena cedera.

""Sepakbola adalah permainan kolektif. Ada atau tidak ada Rivera, Persebaya tetaplah tim kuat dengan kedalaman skuad yang bagus,"" ujar Imran.

Persebaya Surabaya di bawah asuhan pelatih Paul Munster menempati peringkat ke-2 klasemen berkat torehan 37 poin dari 18 laga. Sementara Malut United berada di peringkat ke-12 dengan koleksi 22 poin dari hasil 5 kemenangan, 7 seri, dan 6 kekalahan.

""Kami fokus pada tim sendiri. Semua pemain siap. Semoga strategi yang sudah dipersiapkan saat latihan bisa diterapkan dengan baik di pertandingan,"" tutur Imran yang juga mewaspadai motivasi besar skuad Bajul Ijo usai kekalahan 1-3 dari PSS Sleman.

Secara teknis, tim pelatih berusaha memperbaiki sejumlah kekurangan dalam sesi latihan. Tim Malut pun tiba lebih awal di Surabaya guna memaksimalkan waktu latihan dan adaptasi di Kota Pahlawan.

Dari segi non-teknis, pelatih berinisiatif melaksanakan kelas psikologi guna mendukung mentalitas pemain. Manahati Lestusen dkk. telah memiliki satu visi untuk tampil dengan kerja keras saat melawan Persebaya.

""Pelatih sudah membekali pemain dengan persiapan matang dari segi fisik, mental, dan taktik. Tanpa mengurangi respek terhadap Persebaya, kami yakin bisa meraih poin,"" ucap pemain Malut Ahmad Wadil.

Pertandingan antara Persebaya dan Malut United akan dipimpin oleh wasit asal Korea Selatan, yakni Ko Hyung-jin. Laskar Kie Raha berharap kepemimpinan wasit asing bisa menghasilkan pertandingan yang adil.

""Siapa pun wasit yang akan memimpin, kami harus tetap fokus. Semoga laga bisa berjalan adil bagi kedua tim,"" kata Wadil yang akan mencatatkan debut di pentas Liga 1 bersama Malut United.",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
9,Hasil Survei Sebut Kualitas Timnas Indonesia Meningkat,"Langkah-langkah PSSI era Erick Thohir dinilai publik membuat Timnas Indonesia semakin membaik. Salah satu hasil survei menunjukkan kepuasan kualitas Garuda.

Pada survei Bulan Oktober 2024, sebanyak 80 persen responden menilai Timnas semakin bagus. Sementara pada survei terbaru pada Bulan Desember 2024 meningkat menjadi 83,9 persen dari total responden yang mencapai 1.220 orang.

Demikian salah satu catatan hasil survei isu-isu persepakbolaan di mata publik dan pertaruhan besar PSSI yang disampaikan oleh Founder dan Peneliti Utama Indikator Politik Indonesia Burhanuddin Muhtadi di Jakarta, Kamis (16 Januari 2025).

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Jadi kami menemukan bukti yang meyakinkan bahwa evaluasi publik terhadap kinerja federasi (PSSI) maupun item-item yang berkaitan dengan sepakbola itu mengalami peningkatan yang positif di bulan Desember (2024),"" kata Burhanuddin dalam pernyataannya.

Survei yang sama mendalami pandangan responden terhadap program naturalisasi yang dilaksanakan PSSI sebagai salah satu program peningkatan kualitas Timnas. Sebanyak 75,3 persen responden menyatakan bahwa mereka menyetujui program naturalisasi.

ADVERTISEMENT

Indikator menemukan bahwa responden yang suka sepakbola memiliki awareness terhadap naturalisasi yang semakin tinggi. Mereka memahami bahwa antusias publik terhadap Timnas berkaitan dengan kebijakan naturalisasi yang dianggap memakai jalan pintas untuk menaikkan prestasi Timnas.

""Yang kita ingin tanya adalah, apakah mereka setuju atau tidak kebijakan tersebut. Kebijakan menaturalisasi atlet luar negeri atau asing yang memiliki garis keturunan atau darah Indonesia yang kemudian disumpah menjadi WNI. Sehingga punya hak untuk membela tim nasional,"" ujar Burhanuddin.

Survei juga menemukan terdapat responden yang konsisten menolak naturalisasi, yaitu sebanyak 13-15 persen. Mereka tetap menolak naturalisasi meski pemain Timnas mulai banyak menorehkan prestasi.

Menurut Burhanuddin, responden yang menyukai sepakbola dan memperhatikan sepakbola, memiliki tingkat persetujuannya lebih tinggi terhadap kebijakan naturalisasi. Artinya di kalangan mereka yang cukup intens mengikuti sepakbola, naturalisasi bukanlah isu penting.

Sementara pada responden yang menyetujui naturalisasi, terpecah menjadi dua pendapat. Pertama, jumlah pemain naturalisasi timnas kita saat ini sudah terlalu banyak dan seharusnya memprioritaskan pemain asli Indonesia. Itu konsisten ada kurang lebih sepertiga responden yang menganggap bahwa pemain naturalisasi sekarang terlalu banyak.

""Jadi mereka bisa saja tidak anti kebijakan naturalisasi tetapi menganggap jumlah yang main di timnas sudah terlalu banyak. Orang yang sekarangnya begitu kan, dia tidak hitam-putih. Dia melihat oke kebijakan naturalisasi, tetapi jangan kebanyakan,"" ujar Burhanuddin.

Kedua, terdapat kelompok responden yang menganggap naturalisasi sebagai hal yang bukan menjadi masalah asalkan bisa meningkatkan prestasi sepakbola.

""Dan itu jumlahnya kurang lebih stabil 54,5 - 55,5 persen dalam rentang dua bulan Oktober sampai Desember 2024. Sudah ada bukti nyata bahwa pemain naturalisasi bisa meningkatkan prestasi sepakbola,"" tutur Burhanuddin.

""Tapi itu pun tidak mengubah sikap warga yang menganggap kebanyakan jumlah pemain naturalisasi. Jadi lagi-lagi ini masukan buat PSSI. Mungkin ada jalur pendek karena harus lolos piala dunia dan pemain naturalisasi menjadi sebuah keniscayaan,"" katanya.",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
10,"Persiapan Piala Asia U-20, PSSI Gelar Turnamen di Sidoarjo","Turnamen Mandiri U-20 Challenge Series 2025 akan digelar di Sidoarjo pada 24-30 Januari 2025. Turnamen ini merupakan persiapan Piala Asia U-20 2025.

Ajang ini akan diikuti Indonesia, Suriah, Yordania, dan India. Sama seperti Indonesia, dua negara lainnya yakni Suriah dan Yordania juga akan menjadi persiapan Piala Asia U-20.

""Para peserta turnamen akan saling bertanding dengan konsep satu hari akan ada dua pertandingan. Pada laga perdana, Jumat (24/1/2025) akan tersaji pertandingan India versus Suriah dan Indonesia melawan Yordania,"" tulis keterangan PSSI.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Kemudian pada Senin (27/1) Yordania jumpa India, dilanjut Indonesia versus Suriah. Untuk hari terakhir, Kamis (27/1) akan tersaji pertandingan Suriah lawan Yordania dan Indonesia menantang India.

Untuk seluruh pertandingan Indonesia akan kick-off pada pukul 19.30 WIB. Sementara pertandingan lain akan digelar mulai pukul 16.00 WIB.

ADVERTISEMENT

""PSSI akan membuka penjualan tiket di website PSSI dan Livin' Mandiri mulai pekan depan. Selain itu, seluruh calon pembeli tiket wajib memiliki akun Garuda ID sebelum membeli tiket.""

Pada ajang Piala AFC U-20 2025, Indonesia berada di Grup C bersama Iran, Uzbekistan, dan Yaman. Adapun ajang itu akan digelar pada 12 Februari sampai 1 Maret mendatang.",https://sport.detik.com,https://sport.detik.com/sepakbola/liga-indonesia/d-7735069/shin-tae-yong-bangga-bisa-cetak-banyak-sejarah-bersama-indonesia,Liga Indonesia
